latitude,longitude,altitude_m
48.1371015,11.5764944,520.871
48.1370978,11.5764957,520.782
48.1370942,11.5764987,520.853
48.1370906,11.5764972,520.841
48.137087,11.5764919,520.809
48.1370833,11.5764985,520.846
48.1370797,11.5764956,520.813
48.1370761,11.5764966,520.791
48.1370725,11.5764988,520.777
48.1370688,11.5764918,520.761
48.1370652,11.5764947,520.81
48.1370616,11.5764934,520.742
48.137058,11.5764906,520.728
48.1370544,11.5764957,520.729
48.1370507,11.5765016,520.752
48.1370471,11.5764898,520.719
48.1370435,11.5764947,520.613
48.1370399,11.5764965,520.726
48.1370362,11.5764951,520.724
48.1370326,11.5764945,520.636
48.137029,11.5764913,520.619
48.1370254,11.5764954,520.631
48.1370217,11.5764928,520.605
48.1370181,11.5764889,520.614
48.1370145,11.576498,520.556
48.1370109,11.5764974,520.567
48.1370073,11.5764949,520.63
48.1370036,11.5764954,520.545
48.137,11.5764977,520.602
48.1369964,11.5764954,520.559
48.1369928,11.5764972,520.486
48.1369891,11.576494,520.54
48.1369855,11.5764983,520.515
48.1369819,11.5764957,520.487
48.1369783,11.5764953,520.495
48.1369746,11.5764914,520.482
48.136971,11.5764956,520.485
48.1369674,11.5764926,520.481
48.1369638,11.5764931,520.447
48.1369601,11.5764926,520.38
48.1369565,11.5764919,520.394
48.1369529,11.5765005,520.502
48.1369493,11.5764984,520.419
48.1369457,11.5765,520.46
48.136942,11.5764915,520.401
48.1369384,11.576495,520.361
48.1369348,11.5764913,520.343
48.1369312,11.5764929,520.325
48.1369275,11.5764923,520.26
48.1369239,11.5764981,520.313
48.1369203,11.5764937,520.327
48.1369167,11.5764977,520.269
48.136913,11.5764964,520.285
48.1369094,11.576501,520.295
48.1369058,11.5764908,520.209
48.1369022,11.5764982,520.226
48.1368985,11.5764979,520.197
48.1368949,11.5764922,520.179
48.1368913,11.5764975,520.164
48.1368877,11.5764957,520.159
48.1368841,11.5764942,520.214
48.1368841,11.5765263,520.208
48.1368877,11.5765266,520.252
48.1368913,11.576534,520.26
48.1368949,11.5765285,520.312
48.1368985,11.5765306,520.332
48.1369022,11.5765264,520.322
48.1369058,11.5765264,520.318
48.1369094,11.5765314,520.323
48.136913,11.5765249,520.294
48.1369167,11.5765274,520.405
48.1369203,11.5765286,520.338
48.1369239,11.5765288,520.393
48.1369275,11.576528,520.416
48.1369312,11.5765296,520.382
48.1369348,11.5765304,520.444
48.1369384,11.5765305,520.448
48.136942,11.5765258,520.48
48.1369457,11.5765277,520.43
48.1369493,11.5765317,520.425
48.1369529,11.5765309,520.459
48.1369565,11.5765248,520.481
48.1369601,11.5765295,520.497
48.1369638,11.5765232,520.484
48.1369674,11.5765286,520.461
48.136971,11.5765336,520.554
48.1369746,11.5765259,520.596
48.1369783,11.5765263,520.564
48.1369819,11.5765306,520.588
48.1369855,11.5765243,520.587
48.1369891,11.5765268,520.599
48.1369928,11.5765301,520.633
48.1369964,11.5765268,520.623
48.137,11.5765279,520.616
48.1370036,11.5765305,520.619
48.1370073,11.5765296,520.645
48.1370109,11.5765292,520.674
48.1370145,11.5765276,520.664
48.1370181,11.5765295,520.698
48.1370217,11.5765282,520.712
48.1370254,11.5765297,520.739
48.137029,11.5765272,520.759
48.1370326,11.576528,520.737
48.1370362,11.5765258,520.703
48.1370399,11.5765284,520.749
48.1370435,11.5765263,520.769
48.1370471,11.5765255,520.723
48.1370507,11.5765292,520.839
48.1370544,11.5765291,520.813
48.137058,11.5765306,520.835
48.1370616,11.5765273,520.871
48.1370652,11.5765296,520.827
48.1370688,11.57653,520.876
48.1370725,11.5765297,520.867
48.1370761,11.5765263,520.87
48.1370797,11.5765289,520.87
48.1370833,11.5765295,520.956
48.137087,11.5765285,520.905
48.1370906,11.5765229,520.937
48.1370942,11.5765289,520.883
48.1370978,11.5765345,520.997
48.1371015,11.5765275,520.988
48.1371051,11.5765265,520.965
48.1371087,11.5765295,520.969
48.1371123,11.5765293,520.992
48.137116,11.5765317,521.058
48.1371196,11.5765251,520.915
48.1371232,11.5765305,521.006
48.1371268,11.5765301,520.948
48.1371304,11.5765281,520.959
48.1371341,11.5765294,520.947
48.1371377,11.5765313,520.94
48.1371413,11.5765309,520.942
48.1371449,11.5765254,520.885
48.1371486,11.5765307,520.966
48.1371522,11.5765283,520.881
48.1371558,11.5765287,520.963
48.1371594,11.5765287,520.956
48.1371631,11.5765281,520.954
48.1371667,11.5765317,521.025
48.1371703,11.5765283,521.004
48.1371739,11.5765255,521.085
48.1371776,11.5765274,521.075
48.1371812,11.576529,521.164
48.1371848,11.5765318,521.154
48.1371884,11.5765301,521.196
48.137192,11.5765262,521.24
48.1371957,11.5765352,521.239
48.1371993,11.5765292,521.274
48.1372029,11.5765319,521.252
48.1372065,11.5765281,521.327
48.1372102,11.5765299,521.379
48.1372138,11.5765308,521.425
48.1372174,11.5765318,521.359
48.137221,11.5765314,521.392
48.1372247,11.5765309,521.326
48.1372283,11.5765277,521.431
48.1372319,11.576527,521.42
48.1372355,11.5765294,521.399
48.1372392,11.576531,521.466
48.1372428,11.5765279,521.427
48.1372464,11.5765314,521.44
48.13725,11.5765324,521.482
48.1372536,11.576526,521.436
48.1372573,11.5765262,521.511
48.1372609,11.5765281,521.464
48.1372645,11.5765293,521.479
48.1372681,11.5765271,521.491
48.1372718,11.5765322,521.562
48.1372754,11.5765296,521.528
48.137279,11.5765286,521.517
48.1372826,11.5765246,521.543
48.1372863,11.576525,521.573
48.1372899,11.5765293,521.559
48.1372935,11.5765228,521.559
48.1372971,11.5765312,521.686
48.1373007,11.5765281,521.603
48.1373044,11.5765373,521.648
48.137308,11.5765347,521.654
48.1373116,11.576528,521.652
48.1373152,11.5765282,521.696
48.1373189,11.5765312,521.723
48.1373225,11.5765331,521.701
48.1373261,11.5765241,521.668
48.1373297,11.5765237,521.755
48.1373334,11.5765268,521.732
48.137337,11.5765301,521.805
48.1373406,11.5765298,521.697
48.1373442,11.5765314,521.786
48.1373479,11.5765253,521.838
48.1373515,11.5765223,521.776
48.1373551,11.5765308,521.808
48.1373587,11.5765263,521.827
48.1373623,11.5765231,521.807
48.137366,11.5765289,521.838
48.1373696,11.5765306,521.853
48.1373732,11.5765282,521.851
48.1373768,11.5765273,521.917
48.1373805,11.5765281,521.908
48.1373841,11.5765275,521.913
48.1373877,11.5765249,521.936
48.1373913,11.5765266,521.92
48.137395,11.5765299,521.923
48.1373986,11.5765294,521.939
48.1374022,11.576529,521.968
48.1374058,11.5765258,521.943
48.1374095,11.576528,521.976
48.1374131,11.5765226,521.977
48.1374167,11.576529,522.081
48.1374203,11.5765324,521.952
48.1374239,11.5765245,522.027
